594,51
595,321
596,20
597,49
598,51
599,329
600,5285161
-600,137
601,2595
602,669
603,185
604,99
605,6035
606,287
607,155
608,2550
609,235
610,10017
611,1218
612,137796
613,52
614,30
615,2069
616,177
617,59
618,181
619,72
620,5635
621,90
622,544
623,105
624,54
625,132298
626,94
627,423
628,226
629,89
630,11422
631,43
632,228
633,178
634,8
635,70616
636,30
637,81
638,674
639,94
640,3775
641,50
642,23
643,11
644,91
645,444
646,36
647,64
648,72
649,458
650,5855774
-650,102
651,2635
652,646
653,211
654,108
655,2903
656,284
657,195
658,3086
659,227
660,647542
661,1706
662,187
663,68
664,20
665,2202
666,611
667,94
668,283
669,111
670,7301
671,94
672,679
673,147
674,37
675,198216
676,78
677,496
678,253
679,65
680,11194
681,64
682,1590
683,84
684,19
685,35647
686,33
687,99163
688,3478
689,160
690,6950
691,72
692,46
693,15
694,202
695,436
696,46
697,81
698,103
699,936
700,5674008
-700,61
701,2980
702,739
703,252
704,138
705,2126
706,139
707,350
708,4208
709,280
710,831563
711,2408
712,234
713,49
714,44
715,80014
716,375
717,71
718,287
719,108
720,790094
721,147
722,810
723,205
724,55
725,39195
726,45
727,429
728,358
729,86
730,11625
731,56
732,82
733,79
734,88
735,2837
736,30
737,96
738,183459
739,194
740,6414
741,122
742,44
743,14
744,64
745,756
746,156
747,469
748,206
749,771
750,5614899
-750,40
751,2756
752,845
753,215
754,114
755,2078
756,126
757,283
758,4862
759,274
760,12872
761,2851
762,153
763,24
764,57
765,111056
766,146
767,123
768,210
769,124
770,948436
-770,1
771,377
772,835
773,197
774,60
775,36085
776,48
777,699
778,532
779,116
780,988303
781,100
782,77
783,131
784,78
785,2056
786,27
787,837
788,1068
789,182
790,3570
791,160
792,43
793,18
794,56
795,521
796,36
797,132
798,1248
799,852
800,5829132
-800,28
801,3040
802,851
803,267
804,215
805,3233
806,142
807,163
808,5438
809,412
810,63300
811,3292
812,144223
813,104
814,29
815,2090
816,98
817,295
818,267
819,142
820,18572
821,191
822,926
823,222
824,62
825,49237
826,116
827,508
828,388
829,134
830,1107707
831,366
832,134
833,115
834,176
835,2000
836,31
837,73
838,1092
839,169
840,960216
841,202
842,30
843,81
844,85
845,91469
846,37
847,66
848,178
849,697
850,5216239
-850,18
851,2655
852,703
853,197
854,101
855,3209
856,135
857,181
858,5408
859,320
860,13881
861,3448
862,224598
-862,1
863,218
864,63
865,2043
866,72
867,55
868,268
869,297
870,17979
871,138
872,1037
873,244
874,49
875,252569
876,299
877,315
878,458
879,111
880,23032
881,138
882,129
883,180
884,14
885,1964
886,40
887,40
888,1384
889,171
890,1014698
-890,2
891,398
892,897
893,29
894,68
895,124607
896,47
897,83
898,206
899,875
900,6139139
-900,13
901,3023
902,739
903,312
904,123
905,1801
906,143
907,125
908,5678
909,496
910,103678
911,3381
912,1544
913,86
914,104
915,1383
916,62
917,55
918,233
919,95
920,21363
921,106
922,1121
923,249
924,45
925,285451
926,95
927,221
928,544
929,218
930,13809
931,107
932,117
933,198
934,17
935,62058
936,91
937,150848
938,5708
939,201
940,7941
941,113
942,109
943,19
944,94
945,1740
946,246
947,58
948,90
949,739
950,5568607
-950,15
951,2830
952,838
953,259
954,211
955,1612
956,123
957,132
958,4980
959,381
960,1103817
-960,1
961,3406
962,245
963,58
964,39
965,1392
966,108
967,46
968,328
969,113
970,17681
971,144
972,1038
973,224
974,59
975,131342
976,70
977,746
978,611
979,100
980,9933
981,66
982,49
983,209
984,14
985,2498
986,176
987,69
988,233213
989,290
990,13455
991,112
992,28
993,23
994,380
995,1087
996,61
997,857
998,155
999,987
1000,4869388
-1000,17
1001,3085
1002,1013
1003,284
1004,126
1005,1798
1006,139
1007,140
1008,5772
1009,318
1010,983190
-1010,2
1011,3722
1012,241
1013,84
1014,39
1015,1438
1016,86
1017,51
1018,236
1019,200
1020,966529
1021,123
1022,1096
1023,216
1024,51
1025,153827
1026,87
1027,267
1028,1564
1029,189
1030,9092
1031,86
1032,39
1033,252
1034,23
1035,3215
1036,121
1037,30
1038,1042
1039,142
1040,88211
1041,117
1042,87
1043,33
1044,263
1045,4901
1046,73
1047,53
1048,160
1049,922
1050,4219778
-1050,13
1051,2440
1052,655
1053,495
1054,143
1055,1750
1056,114
1057,151
1058,5092
1059,290
1060,67335
1061,3445
1062,159513
1063,87
1064,46
1065,1360
1066,131
1067,135
1068,224
1069,128
1070,963209
1071,407
1072,1051
1073,166
1074,45
1075,32583
1076,188
1077,186
1078,427
1079,127
1080,939960
1081,108
1082,44
1083,232
1084,39
1085,2678
1086,79
1087,63
1088,1026
1089,199
1090,94024
1091,75
1092,548
1093,195
1094,217
1095,1771
1096,86
1097,63
1098,111
1099,519
1100,3843878
-1100,9
1101,2745
1102,1578
1103,366
1104,199
1105,81070
1106,94
1107,132
1108,5146
1109,367
1110,10399
1111,3644
1112,248300
-1112,1
1113,70
1114,198
1115,1377
1116,101
1117,78
1118,187
1119,113
1120,11720
1121,188
1122,1052
1123,185
1124,106
1125,239863
1126,173
1127,194
1128,359
1129,136
1130,940113
1131,344
1132,102
1133,265
1134,30
1135,900
1136,31
1137,28
1138,880
1139,142
1140,908217
1141,75
1142,1111
1143,101
1144,110
1145,579
1146,29
1147,70
1148,102
1149,445
1150,3348097
-1150,8
1151,2110
1152,782
1153,223
1154,106
1155,93875
1156,86
1157,123
1158,4694
1159,249
1160,10103
1161,3075
1162,333
1163,62
1164,36
1165,1308
1166,71
1167,69
1168,187
1169,233
1170,86888
1171,301
1172,1084
1173,210
1174,62
1175,271664
1176,132
1177,273
1178,333
1179,134
1180,8999
1181,92
1182,58
1183,182
1184,88
1185,53621
1186,196
1187,145404
1188,5346
1189,122
1190,883825
1191,330
1192,99
1193,29
1194,133
1195,448
1196,44
1197,52
1198,101
1199,449
1200,4149004
-1200,3
1201,2368
1202,698
1203,273
1204,137
1205,3030
1206,110
1207,1306
1208,5280
1209,291
1210,15709
1211,3116
1212,299
1213,56
1214,64
1215,1397
1216,134
1217,35
1218,212
1219,106
1220,93327
1221,129
1222,1069
1223,186
1224,47
1225,29591
1226,201
1227,192
1228,316
1229,231
1230,9551
1231,77
1232,62
1233,223
1234,10
1235,74082
1236,158
1237,192
1238,219809
1239,172
1240,2691
1241,87
1242,45
1243,32
1244,96
1245,519
1246,295
1247,123
1248,72
1249,404
1250,3853094
-1250,5
1251,1983
1252,620
1253,179
1254,98
1255,1875
1256,103
1257,173
1258,5554
1259,250
1260,818892
1261,2566
1262,185
1263,77
1264,63
1265,5998
1266,107
1267,116
1268,275
1269,137
1270,10992
1271,146
1272,1086
1273,172
1274,45
1275,28582
1276,53
1277,191
1278,453
1279,114
1280,9487
1281,75
1282,176
1283,219
1284,21
1285,79372
1286,35
1287,53
1288,1039
1289,421
1290,2389
1291,43
1292,67
1293,76
1294,99
1295,471
1296,122
1297,253
1298,107
1299,451
1300,3034844
-1300,6
1301,1914
1302,616
1303,261
1304,190
1305,1894
1306,432
1307,209
1308,4465
1309,235
1310,817565
-1310,1
1311,2418
1312,128781
1313,190
1314,60
1315,3215
1316,139
1317,65
1318,183
1319,77
1320,766177
1321,122
1322,1579
1323,242
1324,41
1325,26301
1326,171
1327,196
1328,353
1329,152
1330,9056
1331,87
1332,43
1333,220
1334,37
1335,856
1336,32
1337,141
1338,907
1339,104
1340,2208
1341,54
1342,35
1343,15
1344,87
1345,386
1346,68
1347,42
1348,261
1349,422
1350,2475039
-1350,10
1351,1465
1352,530
1353,208
1354,85
1355,1464
1356,208
1357,420
1358,3880
1359,196
1360,5693
1361,1964
1362,171638
1363,88
1364,55
1365,66351
1366,601
1367,139
1368,142
1369,79
1370,715827
1371,431
1372,1969
1373,211
1374,54
1375,189236
1376,64
1377,178
1378,329
1379,118
1380,703559
1381,79
1382,82
1383,334
1384,90
1385,731
1386,36
1387,24
1388,829
1389,129
1390,2057
1391,47
1392,31
1393,16
1394,222
1395,327
1396,122
1397,47
1398,53
1399,322
1400,2346354
-1400,2
1401,1598
1402,532
1403,204
1404,106
1405,1352
1406,113
1407,233
1408,3980
1409,301
1410,4678
1411,1720
1412,146
1413,52
1414,148
1415,69615
1416,228
1417,1017
1418,184
1419,53
1420,7501
1421,84
1422,973
1423,136
1424,30
1425,181289
1426,716
1427,188
1428,266
1429,81
1430,714426
1431,325
1432,134
1433,322
1434,20
1435,38357
1436,42
1437,108061
1438,4019
1439,118
1440,634674
1441,94
1442,105
1443,36
1444,93
1445,611
1446,35
1447,44
1448,68
1449,294
1450,2012017
-1450,6
1451,1257
1452,436
1453,148
1454,206
1455,1223
1456,83
1457,71
1458,3423
1459,213
1460,4217
1461,1525
1462,104
1463,47
1464,76
1465,823
1466,213
1467,249
1468,152
1469,156
1470,7279
1471,87
1472,926
1473,116
1474,32
1475,17409
1476,201
1477,513
1478,219
1479,78
1480,72793
1481,84
1482,54
1483,193
1484,18
1485,3950
1486,834
1487,128
1488,147999
1489,147
1490,591371
1491,270
1492,80
1493,61
1494,101
1495,56370
1496,170
1497,35
1498,76
1499,297
1500,2738998
-1500,6
1501,1373
1502,453
1503,175
1504,53
1505,1342
1506,159
1507,79
1508,3774
1509,219
1510,3837
1511,1290
1512,145
1513,34
1514,70
1515,748
1516,75
1517,42
1518,107
1519,81
1520,5710
1521,55
1522,1390
1523,112
1524,127
1525,15204
1526,57
1527,118
1528,203
1529,193
1530,6016
1531,27
1532,60
1533,222
1534,34
1535,1083
1536,247
1537,474
1538,610
1539,99
1540,8087
1541,48
1542,22
1543,18
1544,95
1545,57743
1546,845
1547,71
1548,123
1549,210
1550,2362443
-1550,7
1551,1226
1552,798
1553,215
1554,55
1555,1043
1556,59
1557,118
1558,3096
1559,124
1560,618663
1561,1186
1562,94546
1563,82
1564,27
1565,659
1566,75
1567,119
1568,128
1569,85
1570,5655
1571,121
1572,837
1573,91
1574,46
1575,13899
1576,107
1577,123
1578,187
1579,93
1580,5361
1581,22
1582,33
1583,154
1584,132
1585,454
1586,27
1587,55
1588,593
1589,316
1590,3820
1591,47
1592,31
1593,39
1594,79
1595,2316
1596,242
1597,549
1598,79
1599,274
1600,1661377
-1600,4
1601,1067
1602,1083
1603,187
1604,109
1605,1450
1606,999
1607,102
1608,2939
1609,146
1610,552865
1611,1268
1612,123030
1613,63
1614,31
1615,608
1616,176
1617,38
1618,182
1619,35
1620,493642
1621,182
1622,833
1623,91
1624,37
1625,175499
-1625,1
1626,37
1627,574
1628,172
1629,87
1630,4828
1631,42
1632,59
1633,655
1634,25
1635,370
1636,35
1637,16
1638,516
1639,116
1640,1635
1641,19
1642,14
1643,119
1644,82
1645,653
1646,71
1647,31
1648,39
1649,293
1650,1434404
-1650,6
1651,847
1652,352
1653,118
1654,158
1655,1011
1656,289
1657,650
1658,2594
1659,122
1660,4055
1661,876
1662,82
1663,22
1664,16
1665,1010
1666,1134
1667,455
1668,224
1669,35
1670,459599
1671,235
1672,831
1673,61
1674,131
1675,173759
1676,56
1677,94
1678,212
1679,67
1680,453331
1681,83
1682,120
1683,379
1684,10
1685,28113
1686,13
1687,79725
1688,3019
1689,106
1690,43280
1691,24
1692,16
1693,21
1694,43
1695,680
1696,27
1697,27
1698,45
1699,227
1700,1411362
-1700,5
1701,928
1702,405
1703,186
1704,102
1705,2638
1706,93
1707,78
1708,2562
1709,186
1710,3329
1711,746
1712,39
1713,29
1714,17
1715,606
1716,294
1717,740
1718,579
1719,169
1720,4046
1721,44
1722,770
1723,67
1724,43
1725,11940
1726,1138
1727,127
1728,161
1729,60
1730,424313
1731,276
1732,531
1733,183
1734,14
1735,359
1736,24
1737,21
1738,106834
1739,81
1740,451560
1741,33
1742,30
1743,13
1744,53
1745,331
1746,272
1747,20
1748,48
1749,165
1750,1320574
-1750,1
1751,674
1752,300
1753,121
1754,34
1755,39292
1756,82
1757,54
1758,2653
1759,130
1760,7830
1761,753
1762,64
1763,24
1764,26
1765,378
1766,73
1767,176
1768,92
1769,132
1770,3841
1771,38
1772,727
1773,63
1774,28
1775,10223
1776,284
1777,752
1778,169
1779,54
1780,4244
1781,21
1782,338
1783,239
1784,151
1785,1164
1786,1228
1787,64
1788,494
1789,94
1790,382851
1791,199
1792,63
1793,18
1794,43
1795,164
1796,13
1797,18
1798,42
1799,206
1800,1688708
-1800,6
1801,758
1802,376
1803,125
1804,50
1805,37018
1806,56
1807,171
1808,2514
1809,129
1810,27464
1811,618
1812,69078
1813,36
1814,25
1815,2304
1816,69
1817,52
1818,122
1819,49
1820,39504
1821,49
1822,753
1823,60
1824,17
1825,8452
1826,49
1827,78
1828,138
1829,143
1830,3911
1831,30
1832,473
1833,200
1834,49
1835,553
1836,241
1837,1087
1838,438
1839,72
1840,2087
1841,21
1842,74
1843,16
1844,41
1845,739
1846,1229
1847,72
1848,107
1849,290
1850,1376919
-1850,4
1851,818
1852,309
1853,101
1854,50
1855,616
1856,50
1857,49
1858,1810
1859,99
1860,343315
1861,514
1862,93084
1863,31
1864,55
1865,544
1866,62
1867,155
1868,71
1869,65
1870,40124
1871,250
1872,632
1873,44
1874,61
1875,90307
1876,26
1877,85
1878,159
1879,117
1880,3969
1881,27
1882,51
1883,580
1884,7
1885,32091
1886,34
1887,22
1888,472
1889,128
1890,1978
1891,41
1892,13
1893,12
1894,49
1895,310
1896,242
1897,902
1898,172
1899,236
1900,998180
-1900,3
1901,581
1902,244
1903,101
1904,69
1905,1083
1906,1385
1907,109
1908,1867
1909,112
1910,313324
1911,593
1912,83
1913,13
1914,192
1915,213
1916,37
1917,16
1918,54
1919,54
1920,313951
1921,81
1922,676
1923,53
1924,24
1925,89556
1926,36
1927,89
1928,114
1929,59
1930,3748
1931,53
1932,117
1933,403
1934,10
1935,49679
1936,20
1937,55631
1938,2065
1939,68
1940,985
1941,29
1942,321
1943,13
1944,34
1945,742
1946,31
1947,54
1948,366
1949,228
1950,875352
-1950,6
1951,459
1952,218
1953,87
1954,112
1955,959
1956,245
1957,747
1958,1492
1959,81
1960,1277
1961,379
1962,29
1963,23
1964,99
1965,828
1966,1330
1967,339
1968,54
1969,37
1970,290575
1971,228
1972,599
1973,44
1974,22
1975,5163
1976,47
1977,68
1978,124
1979,186
1980,292747
1981,17
1982,19
1983,152
1984,5
1985,236
1986,14
1987,22
1988,75253
1989,106
1990,754
1991,23
1992,65
1993,6
1994,50
1995,524
1996,267
1997,78
1998,58
1999,256
2000,1053782
-2000,33
2001,532
2002,262
2003,108
2004,59
2005,1103
2006,60
2007,61
2008,2295
2009,139
2010,1016
2011,563
2012,232
2013,76
2014,16
2015,26940
2016,237
2017,759
2018,29
2019,34
2020,2595
2021,33
2022,588
2023,47
2024,34
2025,4774
2026,1281
2027,97
2028,112
2029,63
2030,266338
2031,189
2032,69
2033,174
2034,9
2035,1344
2036,13
2037,23
2038,336
2039,82
2040,260163
2041,16
2042,36
2043,3
2044,174
2045,144
2046,14
2047,299
2048,65
2049,136
2050,798307
-2050,19
2051,421
2052,248
2053,108
2054,45
2055,424
2056,92
2057,111
2058,1547
2059,52
2060,16600
2061,309
2062,48809
2063,82
2064,34
2065,26206
2066,81
2067,212
2068,36
2069,118
2070,3553
2071,44
2072,546
2073,39
2074,41
2075,4032
2076,287
2077,796
2078,76
2079,34
2080,26508
2081,25
2082,14
2083,182
2084,41
2085,846
2086,1278
2087,69
2088,345
2089,49
2090,244659
-2090,1
2091,183
2092,64
2093,6
2094,85
2095,184
2096,7
2097,13
2098,68
2099,166
2100,961349
-2100,13
2101,418
2102,238
2103,111
2104,96
2105,488
2106,23
2107,36
2108,1327
2109,244
2110,910
2111,289
2112,61414
2113,21
2114,7
2115,195
2116,23
2117,29
2118,40
2119,23
2120,2667
2121,349
2122,548
2123,51
2124,39
2125,63257
2126,14
2127,209
2128,144
2129,95
2130,25056
2131,15
2132,25
2133,613
2134,3
2135,232
2136,260
2137,746
2138,302
2139,32
2140,1085
2141,20
2142,21
2143,11
2144,29
2145,23520
2146,1353
2147,61
2148,31
2149,122
2150,845520
-2150,3
2151,513
2152,457
2153,79
2154,46
2155,342
2156,75
2157,26
2158,1218
2159,137
2160,223061
2161,272
2162,46
2163,19
2164,17
2165,119
2166,18
2167,277
2168,27
2169,41
2170,2023
2171,39
2172,453
2173,31
2174,216
2175,60850
2176,24
2177,48
2178,372
2179,59
2180,2166
2181,15
2182,97
2183,460
2184,17
2185,14431
2186,15
2187,41213
2188,1399
2189,78
2190,533
2191,7
2192,24
2193,15
2194,33
2195,22406
2196,300
2197,794
2198,21
2199,115
2200,623580
-2200,6
2201,369
2202,254
2203,101
2204,66
2205,1069
2206,1360
2207,68
2208,1245
2209,56
2210,231958
2211,382
2212,54
2213,11
2214,45
2215,96
2216,22
2217,19
2218,17
2219,33
2220,208354
2221,47
2222,596
2223,32
2224,46
2225,2851
2226,17
2227,41
2228,57
2229,51
2230,1779
2231,12
2232,12
2233,221
2234,53
2235,451
2236,30
2237,26
2238,53507
2239,219
2240,476
2241,14
2242,163
2243,42
2244,46
2245,211
2246,272
2247,17
2248,21
2249,164
2250,586403
-2250,5
2251,293
2252,215
2253,82
2254,74
2255,978
2256,311
2257,908
2258,1509
2259,58
2260,20237
2261,237
2262,26
2263,13
2264,21
2265,621
2266,1356
2267,332
2268,31
2269,19
2270,196282
2271,145
2272,540
2273,62
2274,14
2275,21688
2276,20
2277,46
2278,71
2279,18
2280,194327
2281,14
2282,7
2283,165
2284,10
2285,102
2286,15
2287,4
2288,251
2289,109
2290,496
2291,10
2292,292
2293,25
2294,46
2295,77
2296,10
2297,12
2298,17
2299,79
2300,588496
-2300,5
2301,311
2302,180
2303,87
2304,207
2305,520
2306,38
2307,129
2308,1380
2309,123
2310,14505
2311,238
2312,37918
2313,32
2314,7
2315,167
2316,264
2317,806
2318,37
2319,30
2320,2145
2321,42
2322,478
2323,53
2324,20
2325,21484
2326,1395
2327,91
2328,75
2329,23
2330,183712
2331,156
2332,48
2333,180
2334,12
2335,75
2336,13
2337,8
2338,213
2339,38
2340,197241
2341,7
2342,12
2343,5
2344,31
2345,54
2346,29
2347,5
2348,17
2349,79
2350,462175
-2350,5
2351,323
2352,145
2353,73
2354,68
2355,420
2356,32
2357,163
2358,1026
2359,58
2360,951
2361,177
2362,49791
2363,36
2364,11
2365,711
2366,34
2367,228
2368,32
2369,229
2370,1517
2371,301
2372,440
2373,42
2374,19
2375,49917
2376,260
2377,820
2378,68
2379,35
2380,1879
2381,25
2382,23
2383,641
2384,16
2385,618
2386,1532
2387,80
2388,269
2389,34
2390,186623
2391,162
2392,49
2393,10
2394,42
2395,148
2396,9
2397,6
2398,20
2399,92
2400,633824
-2400,1
2401,285
2402,173
2403,74
2404,52
2405,17733
2406,31
2407,42
2408,1157
2409,79
2410,495
2411,153
2412,45
2413,10
2414,8
2415,671
2416,26
2417,19
2418,30
2419,70
2420,2542
2421,22
2422,392
2423,38
2424,37
2425,48517
2426,26
2427,24
2428,87
2429,71
2430,1739
2431,13
2432,106
2433,492
2434,182
2435,11252
2436,314
2437,32828
2438,1127
2439,56
2440,337
2441,22
2442,14
2443,1
2444,54
2445,1372
2446,1533
2447,69
2448,79
2449,103
2450,560373
-2450,3
2451,377
2452,160
2453,76
2454,37
2455,17099
2456,29
2457,27
2458,883
2459,49
2460,151069
2461,138
2462,18
2463,21
2464,20
2465,307
2466,34
2467,871
2468,28
2469,71
2470,17907
2471,33
2472,524
2473,53
2474,21
2475,3191
2476,17
2477,37
2478,60
2479,28
2480,1776
2481,17
2482,11
2483,231
2484,47
2485,221
2486,28
2487,17
2488,43670
2489,97
2490,966
2491,23
2492,23
2493,15
2494,67
2495,800
2496,591
2497,885
2498,53
2499,2226
2500,474285
-2500,4
2501,371
2502,164
2503,81
2504,61
2505,1112
2506,1568
2507,118
2508,1573
2509,50
2510,141480
2511,231
2512,48
2513,10
2514,250
2515,79
2516,17
2517,44
2518,23
2519,11
2520,153423
2521,17
2522,460
2523,41
2524,24
2525,1623
2526,26
2527,19
2528,75
2529,35
2530,2953
2531,4
2532,14
2533,184
2534,10
2535,15218
2536,14
2537,23
2538,213
2539,39
2540,295
2541,14
2542,9
2543,10
2544,58
2545,51
2546,12
2547,5
2548,23
2549,160
2550,393776
-2550,2
2551,200
2552,133
2553,71
2554,40
2555,409
2556,319
2557,964
2558,1078
2559,54
2560,9548
2561,110
2562,28123
2563,29
2564,221
2565,756
2566,1667
2567,435
2568,60
2569,18
2570,131105
2571,156
2572,426
2573,12
2574,11
2575,1374
2576,12
2577,26
2578,41
2579,19
2580,129219
2581,29
2582,22
2583,178
2584,5
2585,15291
2586,10
2587,144
2588,234
2589,50
2590,354
2591,9
2592,14
2593,6
2594,30
2595,64
2596,14
2597,7
2598,16
2599,98
2600,374797
-2600,1
2601,246
2602,137
2603,62
2604,42
2605,255
2606,34
2607,18
2608,771
2609,75
2610,331
2611,105
2612,36830
2613,13
2614,50
2615,242
2616,325
2617,1004
2618,23
2619,45
2620,1039
2621,276
2622,224
2623,33
2624,45
2625,37089
2626,1897
2627,99
2628,89
2629,202
2630,121299
2631,132
2632,48
2633,673
2634,13
2635,169
2636,19
2637,24
2638,285
2639,42
2640,118212
2641,6
2642,11
2643,9
2644,44
2645,282
2646,32
2647,10
2648,13
2649,85
2650,326374
2651,195
2652,99
2653,79
2654,43
2655,226
2656,31
2657,16
2658,650
2659,20
2660,363
2661,92
2662,34
2663,9
2664,14
2665,12261
2666,30
2667,476
2668,26
2669,71
2670,651
2671,13
2672,186
2673,24
2674,10
2675,35488
2676,416
2677,1214
2678,32
2679,87
2680,1348
2681,6
2682,124
2683,401
2684,14
2685,8709
2686,1922
2687,23807
2688,900
2689,25
2690,112984
2691,130
2692,28
2693,17
2694,233
2695,1214
2696,47
2697,8
2698,12
2699,45
2700,426866
-2700,1
2701,191
2702,218
2703,102
2704,54
2705,238
2706,32
2707,22
2708,619
2709,46
2710,326
2711,97
2712,12
2713,4
2714,15
2715,11587
2716,21
2717,29
2718,29
2719,16
2720,793
2721,10
2722,239
2723,20
2724,17
2725,1056
2726,16
2727,37
2728,43
2729,79
2730,13132
2731,5
2732,8
2733,144
2734,16
2735,178
2736,512
2737,1293
2738,32217
2739,64
2740,354
2741,20
2742,7
2743,10
2744,83
2745,1314
2746,2667
2747,94
2748,84
2749,55
2750,418662
-2750,1
2751,284
2752,219
2753,94
2754,50
2755,482
2756,86
2757,22
2758,1158
2759,223
2760,99534
2761,81
2762,16
2763,9
2764,34
2765,61
2766,27
2767,662
2768,17
2769,23
2770,536
2771,9
2772,146
2773,12
2774,11
2775,1012
2776,12
2777,27
2778,31
2779,12
2780,12158
2781,8
2782,145
2783,131
2784,4
2785,54
2786,5
2787,11
2788,147
2789,66
2790,242
2791,7
2792,6
2793,13
2794,47
2795,11194
2796,652
2797,1633
2798,30
2799,72
2800,318922
-2800,2
2801,181
2802,111
2803,53
2804,46
2805,1872
2806,3084
2807,302
2808,988
2809,102
2810,105038
2811,179
2812,21181
2813,18
2814,10
2815,50
2816,12
2817,121
2818,45
2819,9
2820,91528
2821,30
2822,157
2823,33
2824,202
2825,968
2826,7
2827,19
2828,46
2829,26
2830,943
2831,8
2832,35
2833,148
2834,21
2835,116
2836,5
2837,14
2838,128
2839,28
2840,241
2841,6
2842,9
2843,14
2844,45
2845,10605
2846,14
2847,9
2848,11
2849,76
2850,255751
-2850,3
2851,158
2852,89
2853,76
2854,32
2855,459
2856,827
2857,2129
2858,543
2859,52
2860,11617
2861,93
2862,28258
2863,14
2864,25
2865,1681
2866,4037
2867,987
2868,181
2869,30
2870,91028
2871,521
2872,175
2873,26
2874,61
2875,27211
2876,5
2877,34
2878,49
2879,11
2880,84223
2881,6
2882,19
2883,870
2884,7
2885,126
2886,7
2887,77
2888,112
2889,229
2890,272
2891,10
2892,15
2893,6
2894,41
2895,26
2896,3
2897,17
2898,23
2899,42
2900,255725
-2900,3
2901,161
2902,73
2903,48
2904,28
2905,212
2906,39
2907,13
2908,518
2909,80
2910,10426
2911,66
2912,40
2913,42
2914,35
2915,611
2916,1091
2917,2790
2918,17
2919,53
2920,772
2921,10
2922,119
2923,7
2924,39
